,Image Name,PSNR,SSIM,CC
0,extracted_from_watermarked_image_image0003artwork.png,40.597028011100534,0.9859281726229313,0.9997901891530593
1,extracted_from_watermarked_image_image0004artwork.png,40.13215032964573,0.9868291338979168,0.9997665144583019
2,extracted_from_watermarked_image_image0005artwork.png,38.04735287834709,0.9816367576672888,0.9996191569941852
3,extracted_from_watermarked_image_image0006artwork.png,40.66034908737123,0.9850918025993255,0.9997935477710653
4,extracted_from_watermarked_image_image0007artwork.png,27.24922345650416,0.9695737611570866,0.9952911131820479
5,extracted_from_watermarked_image_image0008artwork.png,32.91663029708448,0.9776442804545721,0.9989894880754697
6,extracted_from_watermarked_image_image0009artwork.png,15.193391090056394,0.9455835385671228,0.9259782992655636
7,extracted_from_watermarked_image_image0010artwork.png,34.12159178204644,0.9735751158459313,0.9990440417561293
8,extracted_from_watermarked_image_image0011artwork.png,33.57809114325422,0.9873076275597713,0.9988583327981317
9,extracted_from_watermarked_image_image0012artwork.png,41.82336086984261,0.9867836367423987,0.9998440113544166
10,extracted_from_watermarked_image_image0013artwork.png,34.70959806901969,0.9844705201289733,0.9994065793223211
11,extracted_from_watermarked_image_image0015artwork.png,33.28470077834489,0.9782092283319113,0.998793702094107
12,extracted_from_watermarked_image_image0016artwork.png,18.928663077618914,0.9771956049772571,0.9678010689361766
13,extracted_from_watermarked_image_image0017artwork.png,33.06505749113513,0.9848689794074049,0.9987515900438663
14,extracted_from_watermarked_image_image0018artwork.png,31.559522711086796,0.9836399127177722,0.9982228871236943
15,extracted_from_watermarked_image_image0019artwork.png,24.464883982995453,0.9742712003426587,0.991209732639417
16,extracted_from_watermarked_image_image0020artwork.png,16.509247056017646,0.8639108069997702,0.9584103432813804
17,extracted_from_watermarked_image_image0021artwork.png,40.97033520364739,0.985698986906737,0.9998104737873577
18,extracted_from_watermarked_image_image0022artwork.png,35.226037342106466,0.983424920500549,0.9992356320055287
19,extracted_from_watermarked_image_image0024artwork.png,22.774467512554647,0.9653111885044489,0.9865728273089382
20,extracted_from_watermarked_image_image0024artwork.png,33.813920862041826,0.9759549816944474,0.9989656945197763
21,extracted_from_watermarked_image_image0027artwork.png,37.358591758944215,0.9846427822263664,0.9995300690094395
22,extracted_from_watermarked_image_image0028artwork.png,22.009614608903803,0.9259594101224802,0.9833610453598075
23,extracted_from_watermarked_image_image0029artwork.png,37.08580357340746,0.9847359012545143,0.9995309699963172
